Bankrupt, ROA(B) before interest and depreciation after tax, Total debt/Total net worth, Debt ratio %, Retained Earnings to Total Assets
1,0.49836715,0.010384009,0.157511262,0.906519839
0,0.615075754,0.002554282,0.064425432,0.965213232
0,0.560361904,0.005159631,0.106629985,0.938646667
0,0.513357246,0.008220939,0.140157814,0.926656631
0,0.571015579,0.006686182,0.124950872,0.944055244
0,0.5799561,0.009071759,0.147474076,0.942448296
0,0.549868837,0.001651483,0.045106872,0.942597475
0,0.531827186,0.001505576,0.041690601,0.953393132
0,0.57235398,0.006207425,0.119599722,0.935758728
1,0.530970609,0.012009046,0.168243795,0.932367185
0,0.593554259,0.01330397,0.175680987,0.942436566
0,0.574067134,0.008076856,0.138827584,0.950907803
0,0.554044649,0.010728714,0.159929861,0.947872289
0,0.559398255,0.002416582,0.061704508,0.936084717
0,0.5419455,0.009775759,0.153036853,0.937038477
0,0.557256812,0.001581266,0.043474318,0.952204609
0,0.545853632,0.007139405,0.129727605,0.938477426
0,0.579795492,0.004694553,0.10025093,0.941216706
0,0.498420686,0.024367357,0.215920428,0.913150495
0,0.60982922,0.004734678,0.100825347,0.9605091
0,0.590877456,0.004828605,0.102155576,0.948109387
0,0.592911826,0.001252975,0.035523173,0.956179737
0,0.51330371,0.019419291,0.201771624,0.91591844
0,0.630012313,0.002693805,0.067146355,0.946964944
0,0.512286525,0.001687048,0.045953382,0.936755584
1,0.54697789,0.0132374,0.175348429,0.934702252
0,0.528079662,0.003911216,0.088490492,0.932900561
0,0.583596552,0.001967919,0.052241739,0.959135788
0,0.552652712,0.001398882,0.039120839,0.969942399
0,0.608972643,0.002565225,0.064667291,0.957362015
0,0.553616361,0.008220028,0.140127581,0.939172275
0,0.541570748,0.008119717,0.139220606,0.93860999
0,0.561218481,0.001455421,0.040481301,0.940650881
0,0.543551582,0.007095633,0.129274118,0.938312923
0,0.535253493,0.005478802,0.110771835,0.933508571
0,0.499544944,0.00424589,0.09369048,0.931717332
0,0.59869372,0.005857248,0.115488104,0.94320035
0,0.580919749,0.007851613,0.136741542,0.944270373
0,0.521012902,0.004875113,0.102790459,0.936674055
0,0.525349323,0.002894427,0.070985881,0.941343696
0,0.495529739,0.001452685,0.040420836,0.919642997
0,0.623695059,0.010509853,0.158418236,0.949167607
0,0.602173564,0.001689784,0.046013846,0.953627735
0,0.387172761,0.006316855,0.120869486,0.898096322
0,0.543765726,0.003134262,0.075369592,0.952456574
0,0.540660635,0.003346739,0.079118421,0.937197138
0,0.549119332,0.004521289,0.097771866,0.934422269
1,0.494887307,0.009874247,0.153792666,0.926990007
0,0.510038011,0.015398645,0.186080963,0.925857268
0,0.614808073,0.00108427,0.03123016,0.953061397
0,0.571604476,0.007450369,0.132871784,0.946590355
0,0.478184057,0.006815674,0.126341567,0.916081675
0,0.529685743,0.021491168,0.208241376,0.908330179
0,0.581133894,0.002455795,0.062490552,0.950183759
0,0.463515177,0.000993079,0.028872026,0.918486392
0,0.529739279,0.006250285,0.120083442,0.934785709
0,0.555757803,0.01167802,0.166187986,0.942831418
0,0.555543659,0.008427945,0.142001995,0.941726289
0,0.54344451,0.006165477,0.119116002,0.935742147
0,0.543016221,0.006655177,0.124618315,0.942338683
0,0.528989775,0.010157853,0.155878707,0.937001687
0,0.502757107,0.006340565,0.121111346,0.92285033
0,0.535895926,0.006962493,0.127913656,0.934855766
0,0.449328122,0.129033641,0.277987726,0.903911368
0,0.570962043,0.005965767,0.116757868,0.940297136
0,0.53027464,0.002603525,0.065423104,0.941790765
0,0.539536378,0.007294431,0.131329927,0.938881866
1,0.502810643,0.023694362,0.214227409,0.924144568
0,0.629905241,0.007057332,0.128881096,0.943716808
0,0.615022217,0.001473659,0.040904556,0.950798564
0,0.591198672,0.007562535,0.133960154,0.933016724
0,0.614486857,0.009473003,0.150708952,0.946355675
0,0.565822582,0.011421771,0.164555431,0.949532992
0,0.605653408,0.001787359,0.048220818,0.953478685
0,0.581990471,0.008031261,0.138404329,0.950968093
0,0.457412067,0.022786091,0.211869275,0.888298601
0,0.578082338,0.001836603,0.04933942,0.955054352
0,0.540500027,0.005921995,0.116243916,0.944011249
0,0.537769688,0.004571444,0.098497445,0.940056133
0,0.506022806,0.009409168,0.150195,0.924489305
0,0.560576048,0.008804567,0.145236872,0.94604055
1,0.479843675,0.023244786,0.213078574,0.923353861
0,0.594999732,0.010491615,0.158297306,0.943582497
0,0.604903903,0.006522036,0.123167155,0.952728603
0,0.64580545,0.004446511,0.096683496,0.96444369
0,0.59082392,0.006559425,0.123560178,0.941119754
0,0.62150008,0.002898075,0.071046346,0.951413131
0,0.526098828,0.00861124,0.143604317,0.928096379
0,0.536431286,0.019753965,0.202859993,0.903544494
0,0.556560844,0.032910203,0.232518064,0.939318924
0,0.565019541,0.00703727,0.128669468,0.938081312
0,0.552652712,0.004031589,0.090395139,0.940009705
0,0.55714974,0.009468443,0.150648487,0.94681365
0,0.534664597,0.004424625,0.096350939,0.93976514
0,0.545960705,0.011789274,0.166883333,0.936905101
0,0.579634884,0.009677272,0.152281041,0.941549453
0,0.706461802,0.002471297,0.062792877,0.963503718
0,0.517051234,0.005355694,0.109199746,0.927655697
0,0.597997751,0.001235649,0.035069686,0.957345882
0,0.528186734,0.001031379,0.029869698,0.937956445
0,0.527919053,0.017655642,0.195453034,0.937022097
0,0.49660046,0.009608878,0.151767089,0.922293072
1,0.549975909,0.032249975,0.231490159,0.93731161
0,0.60072809,0.008291157,0.140762463,0.939603144
0,0.51533808,0.006211984,0.119660187,0.933372467
0,0.553295144,0.00666612,0.124739245,0.953567161
0,0.558702286,0.007302638,0.131390392,0.938852718
0,0.541517212,0.002790469,0.06902077,0.942100288
0,0.554901226,0.002683774,0.066964961,0.953820906
0,0.54017881,0.006928752,0.127550866,0.935865135
0,0.564698324,0.001020436,0.029597606,0.949070055
0,0.57765405,0.01148287,0.164948454,0.942777285
0,0.593607795,0.00468361,0.100099767,0.944691351
0,0.568499384,0.014420157,0.181455392,0.948646767
0,0.520959366,0.005662098,0.113099737,0.940941131
0,0.530488784,0.015535433,0.186685612,0.936092
0,0.540285883,0.002397432,0.061281253,0.942018219
0,0.534396916,0.006346948,0.121202044,0.945874819
0,0.626264789,0.004538615,0.098013726,0.9506815
0,0.546496065,0.002767671,0.068567282,0.940965173
0,0.561432625,0.005583673,0.112102065,0.935018011
0,0.552706248,0.006918721,0.127429936,0.941171394
0,0.597944215,0.015288303,0.18556701,0.946498553
0,0.556025483,0.005660274,0.113069504,0.956595923
0,0.558059853,0.010471553,0.158146144,0.938741209
0,0.562824562,0.017981196,0.196692566,0.945626571
0,0.542641469,0.006235694,0.119932279,0.932819508
0,0.600781626,0.004051651,0.090727696,0.956433259
0,0.550993094,0.005489745,0.110922998,0.945365229
0,0.53991113,0.004434657,0.096502101,0.916713674
0,0.540821243,0.004177496,0.092662575,0.916019786
1,0.488677124,0.01283342,0.173080993,0.923033507
0,0.523314953,0.010594662,0.159022886,0.932168044
0,0.55104663,0.008871137,0.145811289,0.937961268
0,0.563627603,0.009828651,0.153429876,0.937318941
0,0.587183468,0.00765555,0.134867128,0.945575995
0,0.550082981,0.008055882,0.138646189,0.933040056
0,0.540500027,0.000251689,0.007890679,0.935984402
0,0.561432625,0.002297121,0.059255676,0.948081249
0,0.597248247,0.021003292,0.206790217,0.93445042
1,0.462069704,0.010006475,0.154760105,0.91777482
0,0.546335457,0.001436271,0.040027814,0.942743078
0,0.616414155,0.002121121,0.055567313,0.952856963
0,0.535092885,0.006308648,0.120778789,0.923744988
0,0.523100808,0.015428738,0.186232125,0.936659255
0,0.499277263,0.001915939,0.051092904,0.933082622
0,0.568927673,0.003204479,0.076639357,0.946556872
0,0.538197976,0.005771528,0.114429966,0.92462022
1,0.486749826,0.02078352,0.206125102,0.919510056
0,0.527062477,0.003397806,0.079995163,0.921782235
0,0.567214519,0.004106366,0.091574206,0.950986939
0,0.493441833,0.010091283,0.155394987,0.919364934
0,0.532737299,0.009376339,0.149922907,0.93556498
0,0.565126613,0.006447259,0.122320646,0.941667295
0,0.519085604,0.007458576,0.132962481,0.935922388
0,0.551474918,0.007477726,0.133143876,0.949322364
0,0.547406178,0.008075945,0.138827584,0.938008356
0,0.538947481,0.004282366,0.094234665,0.94055514
0,0.582258151,0.01099317,0.16174381,0.891990985
0,0.552492103,0.007486846,0.133234574,0.93771449
0,0.706140586,0.005457828,0.110529976,0.971424862
0,0.588254189,0.014150229,0.180125162,0.934315229
0,0.540446491,0.016749195,0.1918856,0.940082435
0,0.543337438,0.008026701,0.138374097,0.928539163
0,0.580652069,0.007597188,0.134292711,0.94304112
0,0.510733979,0.011486517,0.164978686,0.937134042
0,0.554365865,0.005854513,0.115427639,0.950292732
0,0.572835805,0.005005517,0.104574175,0.934642412
1,0.343219658,0.011770124,0.166792635,0.89368244
0,0.51357139,0.008096919,0.139008979,0.931303121
0,0.56218213,0.005859984,0.115488104,0.927877802
0,0.658439959,0.001795566,0.048402213,0.971455383
0,0.638792227,0.008694225,0.144299664,0.947581047
0,0.536538359,0.004809455,0.101883484,0.915301904
0,0.589860271,0.005181517,0.106932309,0.9442206
0,0.500990417,0.002859774,0.070320767,0.949747425
0,0.511429948,0.003257371,0.077546331,0.930656926
0,0.468440495,0.008127012,0.139281071,0.902805941
0,0.598586648,0.005416792,0.109985791,0.954221195
0,0.506718775,0.005582761,0.112102065,0.933723205
0,0.575673216,0.001149928,0.032923179,0.957525622
0,0.524653354,0.011990808,0.168153097,0.940853979
0,0.528079662,0.005462388,0.110560208,0.932958526
0,0.549119332,0.006650617,0.12455785,0.912868636
0,0.665131966,0.001256623,0.035613871,0.994176524
0,0.543872798,0.010714123,0.159839163,0.944848936
0,0.542373789,0.008405147,0.141790368,0.935084292
0,0.501418705,0.004261392,0.09393234,0.929143808
0,0.529792815,0.008066825,0.138736887,0.935051179
0,0.536270678,0.007556151,0.133899689,0.936971575
0,0.5720863,0.00652842,0.12322762,0.951296886
1,0.468065742,0.01374169,0.178008888,0.911340548
0,0.524813962,0.005846305,0.115336941,0.934460696
0,0.531291825,0.005207051,0.107264867,0.956725631
0,0.577279298,0.002579816,0.064939384,0.952218586
0,0.498581295,0.007274369,0.1311183,0.925729181
0,0.54017881,0.008004815,0.138162469,0.937747162
0,0.566625622,0.006279466,0.120415999,0.943062609
0,0.552706248,0.005098533,0.105813707,0.933851996
0,0.633117405,0.006502886,0.122955528,0.955299076
0,0.578885379,0.007964691,0.13779968,0.936917813
1,0.48519728,0.010556361,0.158750794,0.917744617
0,0.472830451,0.002452147,0.062399855,0.917769004
1,0.487981155,0.013352301,0.175953079,0.921638976
0,0.529792815,0.006439052,0.122229948,0.932134751
0,0.614968681,0.002956438,0.072134716,0.94828794
0,0.65164088,0.001302219,0.036732473,0.960406913
0,0.555864875,0.007944628,0.137618285,0.937256967
0,0.515177472,0.003972314,0.089457931,0.946264919
0,0.552599176,0.01305228,0.174320525,0.941491775
0,0.535895926,0.002455795,0.062490552,0.947818392
0,0.541838428,0.003654967,0.084348641,0.932219549
0,0.559451791,0.005697663,0.113522992,0.93500991
0,0.597408855,0.00348535,0.081506787,0.952556367
0,0.558327534,0.007971986,0.137860145,0.941776311
0,0.542052572,0.00668071,0.124890407,0.93930173
0,0.553830505,0.003396894,0.079995163,0.954388941
0,0.588307725,0.005648419,0.112918342,0.940894441
0,0.57031961,0.006674327,0.124829942,0.95070681
0,0.519460357,0.006727218,0.12540436,0.935639871
0,0.60752717,0.008287509,0.140732231,0.952178744
0,0.578617699,0.008394204,0.14169967,0.944534167
1,0.504845013,0.013189068,0.175076337,0.927626603
0,0.591626961,0.017921922,0.196450706,0.934753636
1,0.485786177,0.013273876,0.175529824,0.923855785
0,0.617752556,0.001716229,0.046588264,0.952598492
0,0.499544944,0.005593704,0.112222995,0.90703317
0,0.551742599,0.008333105,0.141155486,0.938373212
0,0.537930296,0.01925241,0.201197207,0.933491532
0,0.644145832,0.004162905,0.092420715,0.957883211
0,0.549333476,0.005178781,0.106902077,0.936091659
0,0.608437283,0.013264757,0.175469359,0.944474026
0,0.525509931,0.0047976,0.101702089,0.942101284
0,0.50570159,0.012227907,0.169574024,0.923870207
0,0.558006317,0.00357107,0.082957947,0.939804882
0,0.569998394,0.00485961,0.102578831,0.943623978
0,0.554419401,0.007091073,0.129243885,0.93469159
0,0.524332138,0.001514696,0.041902228,0.944415224
0,0.497510573,0.009139241,0.14801826,0.924905685
0,0.53230901,0.008583883,0.143362457,0.933771272
0,0.526420044,0.010557273,0.158750794,0.929032934
0,0.559612399,0.004498491,0.097439308,0.946164797
0,0.56041544,0.007989312,0.138041539,0.944080256
0,0.481449756,0.00635242,0.121262509,0.927314252
0,0.540660635,0.014096426,0.17985307,0.927455902
0,0.531505969,0.004471133,0.097046286,0.948075177
0,0.511858237,0.011170994,0.162922877,0.924511699
0,0.508860217,0.004061682,0.090878858,0.928419486
0,0.548798116,0.018697964,0.19929256,0.937312321
0,0.556186091,0.010166972,0.155939172,0.94288868
0,0.471599122,0.003988729,0.089730024,0.937081712
0,0.573799454,0.005014636,0.104695105,0.944512689
0,0.546014241,0.010514413,0.158448469,0.935085198
0,0.586059211,0.008807303,0.145267104,0.941784064
0,0.576958081,0.009347158,0.149681047,0.945505616
0,0.546228385,0.005320129,0.108746259,0.939319006
0,0.580063173,0.005650243,0.112948575,0.94823286
0,0.529043311,0.006502886,0.122955528,0.935688055
0,0.535788854,0.007028151,0.128578771,0.936774912
0,0.575726752,0.007998432,0.138102004,0.93861604
0,0.514749184,0.006953374,0.127822959,0.928768904
0,0.505273302,0.009087261,0.147595006,0.913874844
0,0.609079715,0.004884232,0.102911389,0.944420548
0,0.600299802,0.005476067,0.110741603,0.943531167
0,0.551207238,0.00894409,0.146415939,0.937999016
0,0.607848386,0.00537302,0.109441606,0.942034352
0,0.592697682,0.003363153,0.079420746,0.945219705
0,0.595535093,0.002979236,0.072557971,0.952756274
0,0.599336153,0.008811862,0.145297337,0.942286344
0,0.595374485,0.00559644,0.11228346,0.952576698
0,0.673537127,0.001966095,0.052181274,0.954171962
0,0.597141175,0.003114199,0.075006802,0.954484318
0,0.548905188,0.002108354,0.055264988,0.953457671
0,0.529739279,0.007576214,0.134111316,0.916915009
0,0.647625676,0.00568216,0.113341597,0.953605358
0,0.524064457,0.001770033,0.047827796,0.939296757
0,0.616521227,0.008049499,0.138585724,0.949615318
0,0.549922373,0.002479505,0.06294404,0.95288335
0,0.527919053,0.003484438,0.081506787,0.932374792
0,0.497242893,0.032270949,0.231520392,0.92681428
1,0.464585899,0.090126665,0.331892251,0.804014459
0,0.629369881,0.005757849,0.114278804,0.955922966
0,0.496439852,0.01442654,0.181485624,0.919506493
0,0.557578029,0.00698985,0.128185748,0.935498626
0,0.540339419,0.008377789,0.141548508,0.936347817
0,0.567642807,0.006092523,0.118269492,0.927693445
0,0.517854275,0.012658332,0.172083321,0.922813039
0,0.478398201,0.048899771,0.250506394,0.921966043
0,0.534611061,0.018686109,0.199232095,0.890634803
0,0.550511269,0.005364813,0.109320676,0.937044937
0,0.583864233,0.003218158,0.076881217,0.954536989
0,0.542052572,0.006128088,0.118692747,0.936483053
0,0.577011617,0.012162248,0.169181002,0.939237017
0,0.519299748,0.003546449,0.082534692,0.931297356
0,0.567910488,0.004855051,0.102518366,0.952928621
0,0.563841747,0.005267238,0.108050912,0.943782016
0,0.534396916,0.013660529,0.177585634,0.919473905
0,0.578296483,0.004190263,0.09284397,0.939985243
0,0.522244231,0.005502512,0.11107416,0.934569606
0,0.544729375,0.016482003,0.190797231,0.929458369
0,0.522083623,0.009001541,0.146899658,0.940550674
0,0.590020879,0.005692191,0.113462527,0.94405386
0,0.556560844,0.002634531,0.065997521,0.956410628
0,0.586862252,0.012444943,0.170843789,0.948012395
0,0.549119332,0.004697289,0.100311395,0.932137813
0,0.548798116,0.004453807,0.096774194,0.936264322
0,0.633920445,0.001830219,0.049188258,0.959227142
0,0.589003694,0.00677555,0.125918312,0.944132953
0,0.567107447,0.006990762,0.128215981,0.939424465
0,0.554526474,0.002853391,0.070199837,0.955672584
0,0.562289202,0.02026555,0.20452278,0.940924919
0,0.598800792,0.009765728,0.152946156,0.94979145
0,0.529364527,0.005836274,0.115216011,0.936466217
0,0.599389689,0.005853601,0.115427639,0.940648912
0,0.648053964,0.004372646,0.095595127,0.957589618
1,0.290218962,0.006436316,0.122199716,0.873295445
0,0.65517426,0.001045058,0.030232488,0.99240408
0,0.566839767,0.012670187,0.172174018,0.938909991
0,0.5563467,0.015480717,0.186443752,0.932178254
0,0.555168906,0.007202327,0.13039272,0.938082006
1,0.398094116,0.010543594,0.158660096,0.880487934
0,0.557470957,0.005977622,0.11690903,0.945060977
0,0.568392312,0.008859282,0.145720591,0.937347682
0,0.686974677,0.001796478,0.048432446,0.966244643
0,0.565929654,0.006909602,0.127339239,0.946272536
0,0.58375716,0.006983467,0.128125283,0.945776742
0,0.563520531,0.005808005,0.114853221,0.952387659
0,0.505808662,0.015669484,0.187290262,0.910573691
0,0.534611061,0.005649331,0.112918342,0.934675972
0,0.566732694,0.002178572,0.056776612,0.950526247
0,0.513731999,0.004269599,0.09405327,0.933965652
0,0.57181862,0.012613648,0.171841461,0.935823629
0,0.506451095,0.004248625,0.093750945,0.931198747
0,0.55511537,0.007329084,0.131662485,0.947868385
0,0.487285187,0.010591014,0.158992654,0.922553676
0,0.558220461,0.005873663,0.115669498,0.940054723
0,0.394293056,0.008418826,0.141911298,0.857656593
0,0.548851652,0.033929728,0.234059921,0.92687558
0,0.499223727,0.017237071,0.193850712,0.928063963
0,0.541249532,0.00293364,0.071711461,0.952590063
0,0.542106108,0.004130988,0.091936995,0.938541378
0,0.521441191,0.007970162,0.137860145,0.930353765
0,0.632742652,0.003340355,0.079027723,0.955362569
0,0.491086247,0.00655213,0.123499713,0.929451839
0,0.588843086,0.017237983,0.193850712,0.931434453
0,0.473901172,0.010154205,0.155848475,0.915242198
0,0.570480218,0.004765683,0.101248602,0.940281297
0,0.548958724,0.016814853,0.192157693,0.935126092
0,0.549119332,0.002781349,0.068839375,0.951751079
0,0.676160394,0.00117455,0.033558061,0.958811928
0,0.570212538,0.007671053,0.135018291,0.940994062
0,0.606991809,0.007168586,0.13002993,0.940870822
0,0.60806253,0.016615143,0.191341415,0.938890224
0,0.531452433,0.009862392,0.153701968,0.930078706
